id,line,route_id,vehicle_type,bearing,delay,longitude,latitude,last_update
3663,27,4302,1,315,0,16.661793,49.200539,2025-03-09T07:54:00.582Z
2687,44,4025,2,-1,0,16.615829,49.183937,2025-03-09T07:54:00.582Z
1809,2,4027,0,225,0,16.613859,49.195507,2025-03-09T07:54:00.582Z
2033,50,4017,2,135,0,16.53252,49.188965,2025-03-09T07:54:00.582Z
2672,78,4022,2,90,0,16.640274,49.135483,2025-03-09T07:54:00.582Z
1946,6,4020,0,0,2,16.603548,49.196655,2025-03-09T07:54:00.583Z
7060,58,4008,2,90,2,16.671362,49.200748,2025-03-09T07:54:00.584Z
21019,106,203,4,135,0,16.952881,49.051998,2025-03-09T07:54:00.584Z
31023,S2,4719,5,0,0,16.571089,49.555679,2025-03-09T07:54:00.584Z
3672,25,4017,1,135,1,16.578987,49.190781,2025-03-09T07:54:00.582Z
21271,701,315,4,135,5,16.666592,49.185474,2025-03-09T07:54:00.583Z
21291,151,308,4,315,0,16.721571,49.179829,2025-03-09T07:54:00.583Z
1807,5,4508,0,45,2,16.618481,49.202858,2025-03-09T07:54:00.583Z
1908,12,3026,0,315,1,16.617554,49.186501,2025-03-09T07:54:00.583Z
7105,67,4015,2,135,0,16.628817,49.166527,2025-03-09T07:54:00.583Z
7715,54,4016,2,270,0,16.500546,49.220345,2025-03-09T07:54:00.584Z
7114,67,4016,2,0,3,16.626163,49.185936,2025-03-09T07:54:00.584Z
3634,31,4018,1,135,0,16.722282,49.165779,2025-03-09T07:54:00.584Z
7530,65,4005,2,225,0,16.582487,49.253475,2025-03-09T07:54:00.584Z
21611,812,221,4,0,0,16.0756,48.984936,2025-03-09T07:54:00.584Z
3629,33,4012,1,180,0,16.613331,49.191887,2025-03-09T07:54:00.584Z
7096,64,4017,2,270,0,16.653149,49.221443,2025-03-09T07:54:00.584Z
7071,75,4007,2,0,1,16.64279,49.210285,2025-03-09T07:54:00.584Z
21354,655,266,4,0,0,16.958765,49.032578,2025-03-09T07:54:00.584Z
7731,57,4019,2,135,0,16.62496,49.245094,2025-03-09T07:54:00.584Z
1763,8,4035,0,270,0,16.687988,49.207497,2025-03-09T07:54:00.585Z
31026,S2,4717,5,180,0,16.636164,49.204746,2025-03-09T07:54:00.585Z
1939,12,3028,0,135,0,16.621363,49.1754,2025-03-09T07:54:00.585Z
1831,1,4026,0,90,2,16.605103,49.189186,2025-03-09T07:54:00.585Z
21329,810,222,4,180,0,16.183357,48.884789,2025-03-09T07:54:00.585Z
21765,602,351,4,90,0,16.62566,49.187733,2025-03-09T07:54:00.585Z
3620,26,4009,1,45,0,16.597933,49.205997,2025-03-09T07:54:00.585Z
21520,104,252,4,90,0,16.522446,48.9809,2025-03-09T07:54:00.585Z
21278,671,130,4,270,1,17.12747,49.016098,2025-03-09T07:54:00.585Z
7112,67,4017,2,180,1,16.606747,49.212662,2025-03-09T07:54:00.585Z
7725,41,4004,2,90,0,16.587288,49.235329,2025-03-09T07:54:00.585Z
21050,251,214,4,180,0,16.711636,49.63266,2025-03-09T07:54:00.586Z
21058,273,202,4,0,17,16.57065,49.558022,2025-03-09T07:54:00.586Z
21506,301,205,4,0,2,16.583031,49.397949,2025-03-09T07:54:00.586Z
30211,S31,14902,5,315,0,16.126377,49.561333,2025-03-09T07:54:00.586Z
21293,201,211,4,0,0,16.635727,49.202053,2025-03-09T07:54:00.584Z
1856,4,4024,0,180,0,16.608007,49.195679,2025-03-09T07:54:00.583Z
3327,30,4014,1,0,2,16.594946,49.228638,2025-03-09T07:54:00.583Z
21258,109,603,4,315,0,16.812977,49.024673,2025-03-09T07:54:00.584Z
1910,2,4024,0,45,0,16.614674,49.195026,2025-03-09T07:54:00.584Z
21884,803,308,4,225,0,16.071747,48.851345,2025-03-09T07:54:00.584Z
1921,12,3025,0,135,0,16.606079,49.190365,2025-03-09T07:54:00.584Z
30080,S4,4806,5,270,1,16.597439,49.161465,2025-03-09T07:54:00.583Z
21118,911,203,4,90,2,17.278473,48.882023,2025-03-09T07:54:00.583Z
1915,12,3022,0,0,0,16.582243,49.228069,2025-03-09T07:54:00.583Z
21523,402,206,4,135,3,16.406084,49.233849,2025-03-09T07:54:00.584Z
1715,8,4031,0,225,0,16.606966,49.188599,2025-03-09T07:54:00.584Z
21712,313,203,4,180,0,16.531794,49.409405,2025-03-09T07:54:00.584Z
21194,822,238,4,315,0,16.318844,48.881508,2025-03-09T07:54:00.584Z
21567,153,384,4,45,0,16.451401,49.313438,2025-03-09T07:54:00.584Z
30059,S31,1780,5,315,0,16.38909,49.373875,2025-03-09T07:54:00.584Z
30189,R12,914,5,45,0,16.612648,49.190464,2025-03-09T07:54:00.584Z
7049,x49,4009,2,0,2,16.604916,49.126709,2025-03-09T07:54:00.585Z
1901,6,4025,0,225,0,16.586393,49.172398,2025-03-09T07:54:00.585Z
1813,5,4014,0,0,0,16.597908,49.168987,2025-03-09T07:54:00.585Z
30030,R13,805,5,135,0,16.686108,48.918808,2025-03-09T07:54:00.585Z
21711,157,204,4,135,3,16.763149,49.291206,2025-03-09T07:54:00.585Z
31055,S51,14609,5,315,0,16.705845,48.912689,2025-03-09T07:54:00.585Z
2661,78,4026,2,180,0,16.632088,49.141479,2025-03-09T07:54:00.585Z
30054,R13,814,5,315,2,16.838808,48.851284,2025-03-09T07:54:00.585Z
21557,504,306,4,315,4,16.544943,49.078018,2025-03-09T07:54:00.585Z
21921,934,202,4,225,0,17.264442,48.974739,2025-03-09T07:54:00.585Z
1811,2,4030,0,45,0,16.598536,49.164536,2025-03-09T07:54:00.585Z
3326,39,4013,1,135,0,16.575594,49.201092,2025-03-09T07:54:00.585Z
1764,8,4026,0,90,1,16.619034,49.191853,2025-03-09T07:54:00.585Z
7730,52,4012,2,90,0,16.486547,49.206982,2025-03-09T07:54:00.585Z
30461,S91,2743,5,-1,0,17.318193,48.897453,2025-03-09T07:54:00.585Z
21398,152,210,4,90,0,16.642563,49.327049,2025-03-09T07:54:00.585Z
2016,84,4023,2,225,0,16.641634,49.202133,2025-03-09T07:54:00.585Z
2666,78,4020,2,0,0,16.694605,49.206413,2025-03-09T07:54:00.585Z
21225,157,255,4,270,0,16.88961,49.273258,2025-03-09T07:54:00.585Z
7052,75,4058,2,-1,0,16.645411,49.235165,2025-03-09T07:54:00.585Z
3621,26,4011,1,180,0,16.551302,49.178272,2025-03-09T07:54:00.585Z
30290,S42,22819,5,135,0,16.357862,49.187878,2025-03-09T07:54:00.586Z
7042,64,4018,2,0,1,16.634123,49.19096,2025-03-09T07:54:00.585Z
21782,817,305,4,315,0,16.054482,48.850586,2025-03-09T07:54:00.586Z
31001,S3,4966,5,270,3,16.517019,49.301369,2025-03-09T07:54:00.586Z
3673,25,4020,1,270,0,16.65975,49.211159,2025-03-09T07:54:00.586Z
21564,231,251,4,90,2,16.703608,49.352184,2025-03-09T07:54:00.586Z
21791,920,204,4,0,1,17.313463,48.896591,2025-03-09T07:54:00.586Z
1935,6,4029,0,135,0,16.602442,49.210728,2025-03-09T07:54:00.586Z
7036,64,4022,2,225,0,16.654566,49.126675,2025-03-09T07:54:00.586Z
1820,5,4019,0,270,0,16.627815,49.217197,2025-03-09T07:54:00.586Z
21773,804,312,4,270,0,16.058065,48.853035,2025-03-09T07:54:00.586Z
1112,1,4024,0,315,1,16.604355,49.207497,2025-03-09T07:54:00.583Z
7081,75,4008,2,180,1,16.64327,49.220352,2025-03-09T07:54:00.583Z
21759,570,212,4,225,0,16.893555,48.755394,2025-03-09T07:54:00.585Z
21448,OLY,305,4,0,0,16.621513,49.181496,2025-03-09T07:54:00.583Z
7683,x49,4010,2,315,2,16.622307,49.174885,2025-03-09T07:54:00.583Z
1849,4,4027,0,225,1,16.646444,49.22662,2025-03-09T07:54:00.583Z
7089,40,4007,2,135,2,16.646566,49.156639,2025-03-09T07:54:00.583Z
30034,S71,3812,5,270,2,17.037758,49.283943,2025-03-09T07:54:00.583Z
1928,6,4027,0,180,1,16.605135,49.192276,2025-03-09T07:54:00.586Z
21449,105,361,4,135,0,16.617628,49.185417,2025-03-09T07:54:00.583Z
3678,31,4020,1,90,2,16.662745,49.184334,2025-03-09T07:54:00.583Z
30160,S6,4113,5,90,0,16.891497,49.146004,2025-03-09T07:54:00.583Z
7529,68,4004,2,225,1,16.544596,49.1903,2025-03-09T07:54:00.584Z
3322,32,4904,1,315,0,16.588451,49.226139,2025-03-09T07:54:00.584Z
1207,10,4007,0,180,0,16.672445,49.202717,2025-03-09T07:54:00.584Z
21253,540,201,4,45,0,16.733322,48.935879,2025-03-09T07:54:00.584Z
3627,33,4011,1,135,0,16.690096,49.181705,2025-03-09T07:54:00.584Z
1924,9,4027,0,135,0,16.618473,49.210621,2025-03-09T07:54:00.584Z
21911,910,202,4,225,0,17.343559,48.904415,2025-03-09T07:54:00.584Z
2683,50,4015,2,90,0,16.615112,49.165569,2025-03-09T07:54:00.584Z
1114,1,4033,0,45,0,16.569239,49.205135,2025-03-09T07:54:00.584Z
21986,702,314,4,270,2,16.619331,49.18737,2025-03-09T07:54:00.584Z
2682,44,4015,2,45,3,16.587687,49.187637,2025-03-09T07:54:00.584Z
21972,411,102,4,45,3,16.351063,49.322079,2025-03-09T07:54:00.584Z
1918,3,4015,0,315,0,16.553085,49.218204,2025-03-09T07:54:00.585Z
30248,R11,668,5,135,0,16.064333,49.223,2025-03-09T07:54:00.583Z
21509,333,107,4,270,0,16.415556,49.38512,2025-03-09T07:54:00.585Z
7064,52,4011,2,270,0,16.508129,49.205582,2025-03-09T07:54:00.585Z
21684,423,321,4,270,0,16.216238,49.112213,2025-03-09T07:54:00.585Z
1603,3,4019,0,225,0,16.617188,49.202278,2025-03-09T07:54:00.585Z
21100,642,207,4,135,2,17.072741,49.056992,2025-03-09T07:54:00.585Z
2025,55,4010,2,180,2,16.673925,49.204548,2025-03-09T07:54:00.585Z
1821,2,4026,0,315,0,16.594482,49.187435,2025-03-09T07:54:00.585Z
3632,26,4012,1,225,0,16.617773,49.212868,2025-03-09T07:54:00.586Z
30084,S6,1761,5,90,5,17.260218,48.969925,2025-03-09T07:54:00.583Z
21236,521,206,4,-1,0,16.735781,48.938217,2025-03-09T07:54:00.586Z
21181,611,204,4,0,0,16.85471,49.08252,2025-03-09T07:54:00.586Z
30093,S9,4206,5,180,2,17.30055,48.954556,2025-03-09T07:54:00.586Z
21660,161,101,4,90,0,16.532547,49.173691,2025-03-09T07:54:00.586Z
21792,153,422,4,315,0,16.3752,49.102322,2025-03-09T07:54:00.586Z
17206,261,281,4,0,1,16.963852,49.478058,2025-03-09T07:54:00.586Z
7046,x4,4023,2,90,0,16.581852,49.202068,2025-03-09T07:54:00.586Z
1562,6,4018,0,0,1,16.59655,49.220882,2025-03-09T07:54:00.586Z
1927,6,4031,0,180,0,16.594824,49.230713,2025-03-09T07:54:00.586Z
21709,222,207,4,0,0,16.643553,49.370049,2025-03-09T07:54:00.586Z
21804,643,271,4,180,0,17.001514,49.148144,2025-03-09T07:54:00.586Z
3626,36,4022,1,270,0,16.605713,49.198364,2025-03-09T07:54:00.586Z
1827,5,4017,0,225,1,16.608309,49.19899,2025-03-09T07:54:00.586Z
7082,57,4017,2,90,0,16.640919,49.215797,2025-03-09T07:54:00.586Z
1907,12,3024,0,270,0,16.604507,49.19833,2025-03-09T07:54:00.586Z
31020,S3,4609,5,0,1,16.751213,48.923588,2025-03-09T07:54:00.585Z
30029,S41,4462,5,270,1,16.371574,49.098213,2025-03-09T07:54:00.585Z
21284,509,206,4,0,0,16.694651,49.085258,2025-03-09T07:54:00.585Z
21256,543,306,4,270,0,16.716106,48.932228,2025-03-09T07:54:00.585Z
1944,3,4026,0,45,0,16.521769,49.228184,2025-03-09T07:54:00.585Z
21193,564,109,4,180,0,16.884626,48.756638,2025-03-09T07:54:00.585Z
7682,49,4503,2,315,0,16.640999,49.176197,2025-03-09T07:54:00.585Z
30159,S41,4406,5,180,0,16.607138,49.181107,2025-03-09T07:54:00.585Z
21776,602,201,4,90,0,16.976034,49.152069,2025-03-09T07:54:00.585Z
1839,1,4022,0,315,0,16.581381,49.244263,2025-03-09T07:54:00.585Z
30057,S61,24116,5,225,2,17.310596,48.973808,2025-03-09T07:54:00.585Z
21499,801,306,4,225,0,16.058374,48.851124,2025-03-09T07:54:00.585Z
7043,x4,4025,2,135,0,16.607763,49.218197,2025-03-09T07:54:00.585Z
1101,1,4041,0,180,1,16.589592,49.232098,2025-03-09T07:54:00.585Z
21322,105,207,4,225,0,16.616383,49.185314,2025-03-09T07:54:00.585Z
1949,3,4024,0,45,0,16.568693,49.214779,2025-03-09T07:54:00.585Z
21199,550,203,4,270,4,16.781239,48.889347,2025-03-09T07:54:00.585Z
7532,69,4006,2,315,1,16.555412,49.169491,2025-03-09T07:54:00.585Z
7717,70,4085,2,135,2,16.589794,49.23671,2025-03-09T07:54:00.585Z
2040,78,4025,2,180,0,16.692017,49.181267,2025-03-09T07:54:00.585Z
2635,44,4023,2,315,0,16.644327,49.200642,2025-03-09T07:54:00.586Z
22041,514,306,4,270,1,16.60537,49.089291,2025-03-09T07:54:00.586Z
2023,84,4021,2,0,0,16.594311,49.190022,2025-03-09T07:54:00.586Z
7701,41,4005,2,135,0,16.595947,49.230663,2025-03-09T07:54:00.586Z
2679,44,4019,2,315,1,16.563606,49.216496,2025-03-09T07:54:00.586Z
7072,58,4009,2,270,0,16.680435,49.200195,2025-03-09T07:54:00.586Z
30454,S91,2703,5,0,1,17.214581,48.887859,2025-03-09T07:54:00.586Z
21041,105,387,4,135,0,16.556561,48.867607,2025-03-09T07:54:00.586Z
21690,108,308,4,90,0,16.513771,48.980267,2025-03-09T07:54:00.586Z
7095,46,4017,2,180,0,16.617887,49.211605,2025-03-09T07:54:00.586Z
7092,40,4009,2,90,0,16.600895,49.172688,2025-03-09T07:54:00.585Z
7076,52,4009,2,45,0,16.521509,49.222324,2025-03-09T07:54:00.586Z
21226,405,405,4,315,0,16.467556,49.189095,2025-03-09T07:54:10.636Z
7069,40,4014,2,270,0,16.584164,49.17326,2025-03-09T07:54:10.637Z
7102,67,4014,2,315,5,16.564144,49.216129,2025-03-09T07:54:10.637Z
21103,512,304,4,315,0,16.481403,49.042675,2025-03-09T07:54:10.637Z
30346,R8,1107,5,90,2,17.18158,49.343861,2025-03-09T07:54:10.637Z
1841,1,4035,0,270,0,16.599911,49.189533,2025-03-09T07:54:10.637Z
21106,505,403,4,0,1,16.604006,49.05582,2025-03-09T07:54:10.637Z
3317,36,4018,1,225,0,16.56897,49.217228,2025-03-09T07:54:10.637Z
1736,8,4024,0,90,1,16.67046,49.202049,2025-03-09T07:54:10.637Z
1224,3,4022,0,135,0,16.605135,49.198013,2025-03-09T07:54:10.637Z
21498,802,306,4,315,1,16.04484,48.863728,2025-03-09T07:54:10.637Z
30055,S2,4013,5,180,2,16.633791,49.387489,2025-03-09T07:54:10.637Z
30049,S21,14744,5,-1,1,16.611706,49.478794,2025-03-09T07:54:10.637Z
3303,38,4014,1,315,0,16.60656,49.198292,2025-03-09T07:54:10.637Z
21786,804,313,4,-1,0,16.087616,48.838932,2025-03-09T07:54:10.637Z
1902,9,4020,0,315,1,16.622997,49.223431,2025-03-09T07:54:10.637Z
3676,27,4305,1,45,0,16.643261,49.202034,2025-03-09T07:54:10.637Z
1922,9,4025,0,180,0,16.610245,49.192604,2025-03-09T07:54:10.637Z
21923,655,265,4,225,1,17.025385,49.057617,2025-03-09T07:54:10.637Z
1853,1,4032,0,135,0,16.508057,49.218311,2025-03-09T07:54:10.637Z
3635,27,4301,1,45,0,16.688549,49.208927,2025-03-09T07:54:10.637Z
21060,504,307,4,180,0,16.601219,49.096233,2025-03-09T07:54:10.637Z
21063,806,303,4,45,0,16.039684,48.867416,2025-03-09T07:54:10.637Z
2681,44,4017,2,-1,0,16.615665,49.184814,2025-03-09T07:54:10.637Z
1569,6,4022,0,0,1,16.594881,49.182884,2025-03-09T07:54:10.637Z
7107,67,4019,2,135,1,16.555614,49.20887,2025-03-09T07:54:10.637Z
2637,44,4021,2,315,0,16.622282,49.223431,2025-03-09T07:54:10.637Z
30131,S82,2206,5,0,0,16.059471,48.853004,2025-03-09T07:54:10.637Z
31005,S2,4712,5,225,0,16.613422,49.190651,2025-03-09T07:54:10.637Z
3680,25,4015,1,45,1,16.637802,49.213085,2025-03-09T07:54:10.637Z
21733,258,222,4,315,0,16.603598,49.463512,2025-03-09T07:54:10.637Z
21368,610,208,4,270,0,16.78264,49.097084,2025-03-09T07:54:10.637Z
1810,5,4016,0,135,0,16.598152,49.164429,2025-03-09T07:54:10.637Z
7099,64,4020,2,315,0,16.65538,49.133633,2025-03-09T07:54:10.637Z
1127,1,4039,0,180,0,16.608032,49.199562,2025-03-09T07:54:10.638Z
21780,231,206,4,135,1,16.752142,49.3596,2025-03-09T07:54:10.636Z
21918,201,282,4,90,1,16.76243,49.292084,2025-03-09T07:54:10.638Z
3321,30,4016,1,0,0,16.622787,49.256958,2025-03-09T07:54:10.637Z
21612,750,303,4,0,0,16.971039,49.302658,2025-03-09T07:54:10.638Z
1937,12,3027,0,135,1,16.592138,49.213127,2025-03-09T07:54:10.638Z
21553,302,204,4,315,0,16.511166,49.253933,2025-03-09T07:54:10.638Z
21215,165,203,4,315,1,16.721912,48.956146,2025-03-09T07:54:10.638Z
1913,7,4002,0,45,0,16.609612,49.1903,2025-03-09T07:54:10.638Z
7827,E76,4010,2,225,0,16.614552,49.193531,2025-03-09T07:54:10.638Z
1835,1,4031,0,270,0,16.527035,49.229282,2025-03-09T07:54:10.638Z
21527,48,304,4,0,2,16.621889,49.176834,2025-03-09T07:54:10.638Z
1711,8,4033,0,270,0,16.636711,49.192635,2025-03-09T07:54:10.638Z
7535,69,4008,2,270,0,16.584969,49.170677,2025-03-09T07:54:10.638Z
21317,807,303,4,90,1,16.050049,48.856483,2025-03-09T07:54:10.639Z
7077,40,4016,2,315,1,16.626156,49.169834,2025-03-09T07:54:10.639Z
1128,1,4034,0,180,0,16.508129,49.218319,2025-03-09T07:54:10.639Z
7058,x4,4022,2,270,0,16.59026,49.199837,2025-03-09T07:54:10.639Z
3685,25,4902,1,225,0,16.555679,49.208332,2025-03-09T07:54:10.639Z
7677,47,4002,2,225,0,16.610832,49.188305,2025-03-09T07:54:10.639Z
21130,612,106,4,315,0,16.715839,49.088055,2025-03-09T07:54:10.639Z
21659,256,271,4,135,0,16.609005,49.480221,2025-03-09T07:54:10.639Z
21012,104,203,4,270,1,16.522762,48.980923,2025-03-09T07:54:10.639Z
30351,R8,1104,5,270,1,16.615946,49.173904,2025-03-09T07:54:10.639Z
7803,42,4007,2,180,0,16.57688,49.261402,2025-03-09T07:54:10.639Z
1938,2,4028,0,0,0,16.601782,49.147388,2025-03-09T07:54:10.640Z
31014,S3,4964,5,90,8,16.208412,49.324928,2025-03-09T07:54:10.640Z
3619,25,4018,1,180,0,16.593613,49.198479,2025-03-09T07:54:10.640Z
31028,S3,4640,5,90,2,16.618923,49.194073,2025-03-09T07:54:10.640Z
21014,935,207,4,90,0,17.488886,48.85984,2025-03-09T07:54:10.640Z
2662,50,4016,2,315,0,16.530811,49.196655,2025-03-09T07:54:10.640Z
3682,25,4019,1,270,0,16.566528,49.169476,2025-03-09T07:54:10.640Z
1934,9,4026,0,315,0,16.654305,49.196606,2025-03-09T07:54:10.640Z
7051,52,4010,2,90,1,16.587061,49.18951,2025-03-09T07:54:10.640Z
21916,819,301,4,0,0,16.056721,48.8517,2025-03-09T07:54:10.637Z
21730,224,222,4,90,0,16.622301,49.356907,2025-03-09T07:54:10.637Z
21597,803,306,4,315,0,16.052593,48.856724,2025-03-09T07:54:10.637Z
21875,109,606,4,270,0,16.871859,48.995838,2025-03-09T07:54:10.637Z
21120,813,201,4,45,0,16.057024,48.851978,2025-03-09T07:54:10.637Z
21669,934,261,4,315,0,17.372255,48.944145,2025-03-09T07:54:10.637Z
1823,4,4022,0,0,0,16.626066,49.20026,2025-03-09T07:54:10.637Z
3324,37,4025,1,180,0,16.567652,49.175251,2025-03-09T07:54:10.637Z
21052,233,262,4,180,3,16.739698,49.4156,2025-03-09T07:54:10.637Z
30019,S41,4407,5,135,0,16.544186,49.16497,2025-03-09T07:54:10.637Z
31016,S3,4921,5,315,0,16.417753,49.347343,2025-03-09T07:54:10.637Z
1929,9,4022,0,45,0,16.611637,49.200333,2025-03-09T07:54:10.638Z
1825,1,4030,0,180,0,16.53685,49.221191,2025-03-09T07:54:10.643Z
7054,69,4009,2,180,0,16.525528,49.176399,2025-03-09T07:54:10.637Z
2678,78,4031,2,0,0,16.635735,49.201855,2025-03-09T07:54:10.644Z
7061,84,4015,2,90,1,16.612255,49.223625,2025-03-09T07:54:10.638Z
7094,57,4016,2,0,0,16.623535,49.251019,2025-03-09T07:54:10.638Z
1904,6,4024,0,135,0,16.554623,49.170467,2025-03-09T07:54:10.638Z
1850,5,4012,0,90,0,16.59938,49.191463,2025-03-09T07:54:10.638Z
30457,S91,2706,5,315,0,17.407499,48.95203,2025-03-09T07:54:10.638Z
30037,S61,24115,5,45,0,17.31555,48.977978,2025-03-09T07:54:10.638Z
21038,163,133,4,225,2,16.350943,49.358967,2025-03-09T07:54:10.638Z
21331,312,353,4,225,3,16.331387,49.312679,2025-03-09T07:54:10.638Z
3320,37,4021,1,270,0,16.559179,49.176636,2025-03-09T07:54:10.639Z
21481,312,208,4,270,1,16.360762,49.283352,2025-03-09T07:54:10.639Z
30146,R9,975,5,135,1,16.135437,49.351402,2025-03-09T07:54:10.639Z
3679,31,4017,1,270,3,16.658976,49.185116,2025-03-09T07:54:10.639Z
1082,1,4028,0,135,0,16.575668,49.191715,2025-03-09T07:54:10.639Z
1845,7,4003,0,225,0,16.598137,49.180069,2025-03-09T07:54:10.639Z
2663,55,4009,2,0,2,16.665951,49.199261,2025-03-09T07:54:10.639Z
21855,562,109,4,315,0,16.858479,48.759357,2025-03-09T07:54:10.639Z
22037,667,267,4,180,2,17.171227,49.038227,2025-03-09T07:54:10.639Z
7091,70,4082,2,0,0,16.588289,49.254616,2025-03-09T07:54:10.639Z
21957,235,203,4,90,1,16.54565,49.407074,2025-03-09T07:54:10.639Z
30121,S6,1764,5,180,1,17.401094,48.970612,2025-03-09T07:54:10.639Z
21275,250,332,4,225,0,16.652876,49.491383,2025-03-09T07:54:10.639Z
22043,512,305,4,270,0,16.483088,49.070038,2025-03-09T07:54:10.639Z
3618,36,4016,1,45,0,16.556469,49.222801,2025-03-09T07:54:10.640Z
2043,84,4017,2,135,0,16.563362,49.216587,2025-03-09T07:54:10.640Z
21683,420,304,4,45,0,16.265106,49.247211,2025-03-09T07:54:10.640Z
21192,662,203,4,225,0,17.10117,48.991928,2025-03-09T07:54:10.640Z
7702,41,4055,2,270,3,16.577995,49.262897,2025-03-09T07:54:10.640Z
1906,3,4020,0,90,0,16.634148,49.201374,2025-03-09T07:54:10.642Z
7728,72,4005,2,135,0,16.577856,49.230282,2025-03-09T07:54:10.644Z
30050,R19,863,5,225,0,16.668623,49.230667,2025-03-09T07:54:10.644Z
2670,49,4010,2,225,0,16.614883,49.174259,2025-03-09T07:54:10.644Z
21774,201,207,4,0,0,16.746735,49.313198,2025-03-09T07:54:10.644Z
3623,26,4010,1,225,0,16.563671,49.183773,2025-03-09T07:54:10.644Z
1943,9,4023,0,45,1,16.637541,49.193165,2025-03-09T07:54:10.644Z
30013,S2,4010,5,315,0,16.649481,49.350861,2025-03-09T07:54:10.644Z
30076,S4,4809,5,270,1,16.483662,49.154018,2025-03-09T07:54:10.644Z
21029,233,251,4,45,0,16.683926,49.364803,2025-03-09T07:54:10.645Z
2017,78,4023,2,45,1,16.635239,49.136337,2025-03-09T07:54:10.645Z
21970,569,104,4,315,1,16.876616,48.755615,2025-03-09T07:54:10.645Z
22017,xS3,4964,4,180,2,16.081089,49.384724,2025-03-09T07:54:10.645Z
1710,8,4028,0,45,0,16.600147,49.182022,2025-03-09T07:54:10.645Z
3306,38,4013,1,-1,0,16.570549,49.199657,2025-03-09T07:54:10.645Z
21876,201,209,4,180,4,16.663773,49.207375,2025-03-09T07:54:10.645Z
7055,64,4015,2,180,0,16.626286,49.18314,2025-03-09T07:54:10.645Z
21569,701,318,4,-1,0,16.798771,49.202305,2025-03-09T07:54:10.645Z
21856,262,206,4,270,0,16.749117,49.53186,2025-03-09T07:54:10.645Z
1946,6,4020,0,0,2,16.603491,49.197037,2025-03-09T07:54:10.645Z
21019,106,203,4,135,0,16.952991,49.051899,2025-03-09T07:54:10.646Z
31023,S2,4719,5,0,0,16.571089,49.555679,2025-03-09T07:54:10.646Z
7060,58,4008,2,90,2,16.672623,49.200718,2025-03-09T07:54:10.646Z
7530,65,4005,2,225,0,16.582487,49.253475,2025-03-09T07:54:10.646Z
7096,64,4017,2,315,0,16.652882,49.221703,2025-03-09T07:54:10.646Z
3629,33,4012,1,180,0,16.613331,49.191887,2025-03-09T07:54:10.646Z
21611,812,221,4,315,0,16.073624,48.985641,2025-03-09T07:54:10.646Z
7071,75,4007,2,0,1,16.643042,49.21146,2025-03-09T07:54:10.646Z
21354,655,266,4,45,0,16.959169,49.03302,2025-03-09T07:54:10.646Z
7731,57,4019,2,135,0,16.625984,49.244392,2025-03-09T07:54:10.646Z
7725,41,4004,2,180,0,16.587729,49.234562,2025-03-09T07:54:10.647Z
1763,8,4035,0,315,0,16.686825,49.208504,2025-03-09T07:54:10.647Z
21765,602,351,4,45,0,16.627567,49.188309,2025-03-09T07:54:10.647Z
31026,S2,4717,5,180,0,16.636059,49.204449,2025-03-09T07:54:10.647Z
1939,12,3028,0,135,0,16.621363,49.1754,2025-03-09T07:54:10.647Z
30459,S91,22752,5,225,0,17.242657,48.871368,2025-03-09T07:54:10.637Z
7536,65,4006,2,180,0,16.57671,49.231602,2025-03-09T07:54:10.637Z
21152,815,411,4,-1,0,16.056616,48.851753,2025-03-09T07:54:10.637Z
21789,804,311,4,270,1,16.034983,48.878506,2025-03-09T07:54:10.637Z
21582,336,107,4,270,2,16.346945,49.358364,2025-03-09T07:54:10.637Z
1945,3,4028,0,45,0,16.519302,49.225693,2025-03-09T07:54:10.637Z
1724,8,4030,0,180,0,16.567293,49.17588,2025-03-09T07:54:10.637Z
3065,32,4002,1,315,1,16.601627,49.202084,2025-03-09T07:54:10.638Z
31027,S3,4967,5,180,0,16.601784,49.065147,2025-03-09T07:54:10.638Z
30237,S81,24805,5,225,1,16.059471,48.853004,2025-03-09T07:54:10.638Z
21934,304,237,4,180,0,16.533821,49.300312,2025-03-09T07:54:10.638Z
21044,819,205,4,45,0,16.063715,48.856968,2025-03-09T07:54:10.638Z
7534,302,4016,2,0,0,16.531038,49.227661,2025-03-09T07:54:10.638Z
1840,4,4031,0,45,0,16.653133,49.228222,2025-03-09T07:54:10.638Z
3625,36,4011,1,0,0,16.573397,49.21867,2025-03-09T07:54:10.638Z
1837,4,4025,0,180,0,16.625643,49.203362,2025-03-09T07:54:10.638Z
21033,106,206,4,45,1,17.019096,49.030819,2025-03-09T07:54:10.638Z
1931,2,4025,0,135,1,16.594604,49.187214,2025-03-09T07:54:10.638Z
21592,541,201,4,0,0,16.863823,48.993752,2025-03-09T07:54:10.638Z
7059,77,4011,2,135,0,16.688868,49.164883,2025-03-09T07:54:10.638Z
31031,S3,4637,5,180,5,16.58955,49.244415,2025-03-09T07:54:10.639Z
22027,664,205,4,0,0,17.170677,48.939342,2025-03-09T07:54:10.639Z
1948,3,4017,0,315,0,16.589266,49.209587,2025-03-09T07:54:10.639Z
31021,S2,4012,5,90,0,16.734043,49.108055,2025-03-09T07:54:10.639Z
3075,37,4014,1,90,0,16.534155,49.188362,2025-03-09T07:54:10.639Z
